serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_cal0607_1,95000001,0,30311498,30306211,1,0,scenario1
S1_cal0607_1,95000001,3000425472,30259052,30256542,1,1,scenario1
S1_cal0607_1,95000001,6000525824,30142857,30140762,1,2,scenario1
S1_cal0607_1,95000001,9000821760,30124426,30122274,1,3,scenario1
S1_cal0607_1,95000001,12001062400,30048949,30046319,1,4,scenario1
S1_cal0607_1,95000001,15001284352,30040849,30038410,1,5,scenario1
S1_cal0607_1,95000001,18001588480,30140400,30138683,1,6,scenario1
S1_cal0607_1,95000001,21001985024,30056496,30054462,1,7,scenario1
S1_cal0607_1,95000001,24002764032,30214655,30211100,1,8,scenario1
S1_cal0607_1,95000001,27002778880,30030442,30028302,1,9,scenario1
S1_cal0607_1,95000001,30003118080,30026423,30024385,1,10,scenario1
S1_cal0607_1,95000001,33003380480,30015279,30005145,1,11,scenario1
S1_cal0607_1,95000001,36003845376,30081721,30079979,1,12,scenario1
S1_cal0607_1,95000001,39003977728,30120726,30118172,1,13,scenario1
S1_cal0607_1,95000001,42004495872,30249158,30247499,1,14,scenario1
S1_cal0607_1,95000001,45004677888,30024407,30022411,1,15,scenario1
S1_cal0607_1,95000001,48004769024,30026621,30024620,1,16,scenario1
S1_cal0607_1,95000001,51005214720,30023548,30021490,1,17,scenario1
S1_cal0607_1,95000001,54005520384,30089861,30088120,1,18,scenario1
S1_cal0607_1,95000001,57005837824,30027881,30025870,1,19,scenario1
S1_cal0607_1,95000001,60006056960,30036875,30034853,1,20,scenario1
S1_cal0607_1,95000001,63006322944,30009495,30007590,1,21,scenario1
S1_cal0607_1,95000001,66006883328,30148797,30146677,1,22,scenario1
S1_cal0607_1,95000001,69007232000,30221586,30219234,1,23,scenario1
S1_cal0607_1,95000001,72007458560,30024002,30022146,1,24,scenario1
S1_cal0607_1,95000001,75007821824,30023003,30020939,1,25,scenario1
S1_cal0607_1,95000001,78007928832,30062969,30061246,1,26,scenario1
S1_cal0607_1,95000001,81008336128,30119243,30117256,1,27,scenario1
S1_cal0607_1,95000001,84008866304,30094554,30092560,1,28,scenario1
S1_cal0607_1,95000001,87009141248,30022320,30020282,1,29,scenario1
S1_cal0607_1,95000001,90009464320,30021621,30019618,1,30,scenario1
S1_cal0607_1,95000001,93009799936,30143073,30141184,1,31,scenario1
S1_cal0607_1,95000001,96010304000,30105392,30102960,0,32,scenario1
S1_cal0607_1,95000001,99010881536,30499015,30496498,1,33,scenario1
S1_cal0607_1,95000001,102011506688,30404514,30401266,1,34,scenario1
S1_cal0607_1,95000001,105011185920,30020082,30018357,1,35,scenario1
S1_cal0607_1,95000001,108013565696,31938226,31932575,1,36,scenario1
S1_cal0607_1,95000001,111012068096,30114699,30110931,1,37,scenario1
S1_cal0607_1,95000001,114012609536,30373087,30371342,1,38,scenario1
S1_cal0607_1,95000001,117012487680,30014832,30012744,1,39,scenario1
S1_cal0607_1,95000001,120014382848,30207723,30205327,1,40,scenario1
S1_cal0607_1,95000001,123013418240,30126296,30124461,1,41,scenario1
S1_cal0607_1,95000001,126013674752,30056892,30054850,1,42,scenario1
S1_cal0607_1,95000001,129013732608,30106931,30105304,1,43,scenario1
S1_cal0607_1,95000001,132014279680,30011222,30008844,0,44,scenario1
S1_cal0607_1,95000001,135014584576,30032982,30030923,1,45,scenario1
S1_cal0607_1,95000001,138014987264,30020244,30018183,1,46,scenario1
S1_cal0607_1,95000001,141015138304,30030022,30028120,1,47,scenario1
S1_cal0607_1,95000001,144015643392,30105305,30103282,1,48,scenario1
S1_cal0607_1,95000001,147015893248,30026838,30024810,1,49,scenario1
S1_cal0607_1,95000001,150016226304,30025309,30023235,1,50,scenario1
S1_cal0607_1,95000001,153016447232,30012954,30010984,1,51,scenario1
S1_cal0607_1,95000001,156016795392,30052903,30050829,1,52,scenario1
S1_cal0607_1,95000001,159017392640,30255109,30252975,1,53,scenario1
S1_cal0607_1,95000001,162017432320,30027017,30024940,1,54,scenario1
S1_cal0607_1,95000001,165017832960,30075933,30073930,1,55,scenario1
S1_cal0607_1,95000001,168017922048,30040975,30038337,0,56,scenario1
S1_cal0607_1,95000001,171018347008,30023696,30021890,1,57,scenario1
S1_cal0607_1,95000001,174018705664,30094694,30092938,1,58,scenario1
S1_cal0607_1,95000001,177019022848,30065699,30063878,1,59,scenario1
S1_cal0607_1,95000001,180019295744,30034414,30032292,1,60,scenario1
S1_cal0607_1,95000001,183019721216,30232271,30228723,1,61,scenario1
S1_cal0607_1,95000001,186019910144,30024712,30022600,1,62,scenario1
S1_cal0607_1,95000001,189020384000,30305419,30302925,1,63,scenario1
S1_cal0607_1,95000001,192020614400,30073367,30071409,1,64,scenario1
S1_cal0607_1,95000001,195021029632,30074500,30072447,1,65,scenario1
S1_cal0607_1,95000001,198021635072,30505375,30503036,1,66,scenario1
S1_cal0607_1,95000001,201021800704,30105094,30103037,1,67,scenario1
