serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_cal0607_2,55000001,0,17600241,17595280,1,0,scenario1
S1_cal0607_2,55000001,3000443904,17729312,17726245,1,1,scenario1
S1_cal0607_2,55000001,6000466176,17496117,17492990,1,2,scenario1
S1_cal0607_2,55000001,9000577280,17498545,17496870,1,3,scenario1
S1_cal0607_2,55000001,12001507072,17559159,17557154,1,4,scenario1
S1_cal0607_2,55000001,15002073344,17605533,17603417,1,5,scenario1
S1_cal0607_2,55000001,18002346240,17579846,17577866,1,6,scenario1
S1_cal0607_2,55000001,21002686464,17527194,17524941,1,7,scenario1
S1_cal0607_2,55000001,24003045888,17636584,17634926,1,8,scenario1
S1_cal0607_2,55000001,27003567616,17664081,17662378,1,9,scenario1
S1_cal0607_2,55000001,30003877888,17529776,17528040,1,10,scenario1
S1_cal0607_2,55000001,33004070400,17478937,17477427,1,11,scenario1
S1_cal0607_2,55000001,36004643584,17790268,17787659,1,12,scenario1
S1_cal0607_2,55000001,39004838144,17593597,17592151,1,13,scenario1
S1_cal0607_2,55000001,42005411840,17733169,17731551,1,14,scenario1
S1_cal0607_2,55000001,45005541888,17543338,17541596,1,15,scenario1
S1_cal0607_2,55000001,48006030336,17832794,17830669,1,16,scenario1
S1_cal0607_2,55000001,51006294272,17843259,17841148,1,17,scenario1
S1_cal0607_2,55000001,54006524416,17626718,17625046,1,18,scenario1
S1_cal0607_2,55000001,57006827520,17619499,17617432,1,19,scenario1
S1_cal0607_2,55000001,60006985984,17512582,17510657,1,20,scenario1
S1_cal0607_2,55000001,63007382016,17524249,17522614,1,21,scenario1
S1_cal0607_2,55000001,66008078080,17816213,17812329,1,22,scenario1
S1_cal0607_2,55000001,69008123392,17662911,17661006,1,23,scenario1
S1_cal0607_2,55000001,72008837120,17922596,17921074,1,24,scenario1
S1_cal0607_2,55000001,75008809472,17564512,17562815,1,25,scenario1
S1_cal0607_2,55000001,78008902144,17489497,17487585,1,26,scenario1
S1_cal0607_2,55000001,81009115392,17462328,17460375,1,27,scenario1
S1_cal0607_2,55000001,84009653760,17737371,17735993,1,28,scenario1
