serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_testm_1,1,0,12380,4006,0,0,scenario1
S1_testm_1,1,13284864,4594,853,0,1,scenario1
S1_testm_1,1,41003776,2327,449,0,2,scenario1
S1_testm_1,1,283280128,2167,392,0,3,scenario1
S1_testm_1,1,432642048,2191,409,0,4,scenario1
S1_testm_1,1,772074240,2281,432,0,5,scenario1
S1_testm_1,1,831326208,2299,445,0,6,scenario1
S1_testm_1,1,1251627008,2228,403,0,7,scenario1
S1_testm_1,1,1313929984,2250,421,0,8,scenario1
S1_testm_1,1,1474514688,4497,807,0,9,scenario1
S1_testm_1,1,1776790016,2239,418,0,10,scenario1
S1_testm_1,1,1948062464,2251,417,0,11,scenario1
S1_testm_1,1,1994348032,2252,420,0,12,scenario1
S1_testm_1,1,2439550976,2286,444,0,13,scenario1
S1_testm_1,1,2442052608,2299,429,0,14,scenario1
S1_testm_1,1,2804269056,2276,408,0,15,scenario1
S1_testm_1,1,2839592192,2301,441,0,16,scenario1
S1_testm_1,1,3069153792,4460,830,0,17,scenario1
S1_testm_1,1,3151312128,2240,422,0,18,scenario1
S1_testm_1,1,3439588352,2352,412,0,19,scenario1
S1_testm_1,1,3552825600,2354,441,0,20,scenario1
S1_testm_1,1,3683257600,2401,443,0,21,scenario1
S1_testm_1,1,3860685824,2325,418,0,22,scenario1
S1_testm_1,1,3914036736,2366,473,0,23,scenario1
S1_testm_1,1,3959413760,2053,413,0,24,scenario1
S1_testm_1,1,4010779392,2218,413,0,25,scenario1
S1_testm_1,1,4243092992,2235,416,0,26,scenario1
S1_testm_1,1,4330513408,2233,436,0,27,scenario1
S1_testm_1,1,4753928960,2299,423,0,28,scenario1
S1_testm_1,1,4764332032,2237,418,0,29,scenario1
S1_testm_1,1,4793594368,2260,426,0,30,scenario1
S1_testm_1,1,4901925376,2261,407,0,31,scenario1
S1_testm_1,1,4912332544,4650,890,0,32,scenario1
S1_testm_1,1,4942617088,2312,433,0,33,scenario1
S1_testm_1,1,5254930944,2366,428,0,34,scenario1
S1_testm_1,1,5837326592,2280,407,0,35,scenario1
S1_testm_1,1,6146661632,2252,419,0,36,scenario1
S1_testm_1,1,6182100480,2305,464,0,37,scenario1
S1_testm_1,1,6215484160,2340,429,0,38,scenario1
S1_testm_1,1,6248883456,2329,429,0,39,scenario1
S1_testm_1,1,6268233984,2356,420,0,40,scenario1
S1_testm_1,1,6398504192,2367,393,0,41,scenario1
S1_testm_1,1,6564914688,2371,469,0,42,scenario1
S1_testm_1,1,6749278720,4430,797,0,43,scenario1
S1_testm_1,1,6750427648,3853,670,0,44,scenario1
S1_testm_1,1,6846862080,2300,419,0,45,scenario1
S1_testm_1,1,7043237120,2307,410,0,46,scenario1
S1_testm_1,1,7060534016,2297,409,0,47,scenario1
S1_testm_1,1,7128917248,2335,449,0,48,scenario1
S1_testm_1,1,7404308224,2343,425,0,49,scenario1
S1_testm_1,1,7426612224,2317,424,0,50,scenario1
S1_testm_1,1,7488997888,2283,425,0,51,scenario1
S1_testm_1,1,7728331264,2367,433,0,52,scenario1
S1_testm_1,1,7865659648,2338,443,0,53,scenario1
S1_testm_1,1,8144109312,2362,416,0,54,scenario1
S1_testm_1,1,8150279680,2372,412,0,55,scenario1
S1_testm_1,1,8170654976,4527,843,0,56,scenario1
S1_testm_1,1,8213947904,2395,425,0,57,scenario1
S1_testm_1,1,8347308800,2416,435,0,58,scenario1
S1_testm_1,1,8371745536,2298,427,0,59,scenario1
S1_testm_1,1,8449168128,2325,418,0,60,scenario1
S1_testm_1,1,8459496960,2251,417,0,61,scenario1
S1_testm_1,1,8516847616,2288,424,0,62,scenario1
S1_testm_1,1,8723241472,2302,425,0,63,scenario1
S1_testm_1,1,8763453696,2379,418,0,64,scenario1
S1_testm_1,1,8855746304,2341,411,0,65,scenario1
S1_testm_1,1,8907218944,2353,456,0,66,scenario1
S1_testm_1,1,9168562176,4533,773,0,67,scenario1
S1_testm_1,1,9264909056,2292,423,0,68,scenario1
S1_testm_1,1,9345261056,2316,414,0,69,scenario1
S1_testm_1,1,9348609536,2368,428,0,70,scenario1
S1_testm_1,1,9406075392,4624,760,0,71,scenario1
S1_testm_1,1,9410227968,2526,456,0,72,scenario1
S1_testm_1,1,9547629824,2212,408,0,73,scenario1
S1_testm_1,1,9564912384,2188,384,0,74,scenario1
S1_testm_1,1,9689322496,14661,396,0,75,scenario1
S1_testm_1,1,9697741056,2282,405,0,76,scenario1
S1_testm_1,1,9723937792,2230,441,0,77,scenario1
S1_testm_1,1,9743343872,2336,432,0,78,scenario1
S1_testm_1,1,9848665600,2337,423,0,79,scenario1
S1_testm_1,1,9858951168,2334,421,0,80,scenario1
S1_testm_1,1,9940362496,2300,440,0,81,scenario1
S1_testm_1,1,10199509248,2323,415,0,82,scenario1
S1_testm_1,1,10342684416,4773,779,0,83,scenario1
S1_testm_1,1,10386843648,2230,411,0,84,scenario1
S1_testm_1,1,10390062336,2235,406,0,85,scenario1
S1_testm_1,1,10412198400,2222,385,0,86,scenario1
S1_testm_1,1,10867492864,1817,330,0,87,scenario1
S1_testm_1,1,10918655232,1825,325,0,88,scenario1
S1_testm_1,1,11006996992,1871,340,0,89,scenario1
S1_testm_1,1,11026192128,1914,345,0,90,scenario1
S1_testm_1,1,11091411200,1840,342,0,91,scenario1
S1_testm_1,1,11116608000,1967,374,0,92,scenario1
S1_testm_1,1,11135824128,1950,354,0,93,scenario1
S1_testm_1,1,11170191360,1835,336,0,94,scenario1
S1_testm_1,1,11446485760,1823,323,0,95,scenario1
S1_testm_1,1,11490667008,1929,364,0,96,scenario1
S1_testm_1,1,11503873024,1968,374,0,97,scenario1
S1_testm_1,1,11553189888,1832,355,0,98,scenario1
S1_testm_1,1,11553387008,5171,1523,0,98,scenario1
S1_testm_1,1,11772413696,1837,327,0,100,scenario1
S1_testm_1,1,11787736320,1722,310,0,101,scenario1
S1_testm_1,1,11816853760,1926,352,0,102,scenario1
S1_testm_1,1,11958211840,1851,322,0,103,scenario1
S1_testm_1,1,12063516160,1841,327,0,104,scenario1
S1_testm_1,1,12073701120,1868,360,0,105,scenario1
S1_testm_1,1,12145002752,1856,319,0,106,scenario1
S1_testm_1,1,12218183168,2170,402,0,107,scenario1
S1_testm_1,1,12272342272,1936,345,0,108,scenario1
S1_testm_1,1,12307811584,12317,10819,0,109,scenario1
S1_testm_1,1,12367097344,1808,330,0,110,scenario1
S1_testm_1,1,12520458496,1853,327,0,111,scenario1
S1_testm_1,1,12539703296,1867,329,0,112,scenario1
S1_testm_1,1,12544141312,2010,373,0,113,scenario1
S1_testm_1,1,12927475200,1963,355,0,114,scenario1
S1_testm_1,1,12927688192,1814,321,0,114,scenario1
S1_testm_1,1,12962821120,2038,376,0,116,scenario1
S1_testm_1,1,12995272192,1959,352,0,117,scenario1
S1_testm_1,1,13039550464,2103,389,0,118,scenario1
S1_testm_1,1,13185877760,2159,392,0,119,scenario1
S1_testm_1,1,13201285120,2203,389,0,120,scenario1
S1_testm_1,1,13209558016,2177,410,0,121,scenario1
S1_testm_1,1,13236988928,2204,405,0,122,scenario1
S1_testm_1,1,13268316928,4397,876,0,123,scenario1
S1_testm_1,1,13322558976,2197,388,0,124,scenario1
S1_testm_1,1,13349804032,2203,381,0,125,scenario1
S1_testm_1,1,13384326400,4504,800,0,126,scenario1
S1_testm_1,1,13571773696,4460,794,0,127,scenario1
S1_testm_1,1,13717005056,2320,423,0,128,scenario1
S1_testm_1,1,13750461184,4626,827,0,129,scenario1
S1_testm_1,1,13898660352,2386,456,0,130,scenario1
S1_testm_1,1,13910975488,2312,426,0,131,scenario1
S1_testm_1,1,13994324224,2244,415,0,132,scenario1
S1_testm_1,1,14019741952,4574,820,0,133,scenario1
S1_testm_1,1,14110039296,2353,425,0,134,scenario1
S1_testm_1,1,14180313088,2365,434,0,135,scenario1
S1_testm_1,1,14319673088,2363,427,0,136,scenario1
S1_testm_1,1,14324133888,2343,422,0,137,scenario1
S1_testm_1,1,14383436288,2308,431,0,138,scenario1
S1_testm_1,1,14486695680,2294,425,0,139,scenario1
S1_testm_1,1,14528958464,2113,372,0,140,scenario1
S1_testm_1,1,14581347584,2162,415,0,141,scenario1
S1_testm_1,1,14723783680,2337,415,0,142,scenario1
S1_testm_1,1,14734114816,4543,794,0,143,scenario1
S1_testm_1,1,14747392512,2307,420,0,144,scenario1
S1_testm_1,1,14866649856,2333,414,0,145,scenario1
S1_testm_1,1,14928199936,4420,810,0,146,scenario1
S1_testm_1,1,14988435712,2322,429,0,147,scenario1
S1_testm_1,1,15036750848,2369,412,0,148,scenario1
S1_testm_1,1,15103183104,2354,430,0,149,scenario1
S1_testm_1,1,15107374592,2328,417,0,150,scenario1
S1_testm_1,1,15129044736,4564,817,0,151,scenario1
S1_testm_1,1,15386168320,2360,426,0,152,scenario1
S1_testm_1,1,15431382784,2356,420,0,153,scenario1
S1_testm_1,1,15475804416,2293,422,0,154,scenario1
S1_testm_1,1,15570885120,2411,443,0,155,scenario1
S1_testm_1,1,15713319680,2330,454,0,156,scenario1
S1_testm_1,1,15763739392,2304,420,0,157,scenario1
S1_testm_1,1,15841069312,17593,420,0,158,scenario1
S1_testm_1,1,15962270976,2355,380,0,159,scenario1
S1_testm_1,1,16052598272,2428,398,0,160,scenario1
S1_testm_1,1,16135954176,2320,419,0,161,scenario1
S1_testm_1,1,16196307456,2442,483,0,162,scenario1
S1_testm_1,1,16263787520,2247,412,0,163,scenario1
S1_testm_1,1,16370015232,2351,428,0,164,scenario1
S1_testm_1,1,16381378048,2193,416,0,165,scenario1
S1_testm_1,1,16394596608,2405,442,0,166,scenario1
S1_testm_1,1,16414046208,2373,419,0,167,scenario1
S1_testm_1,1,16569417472,2355,438,0,168,scenario1
S1_testm_1,1,16599707904,2290,415,0,169,scenario1
S1_testm_1,1,16736039936,2330,428,0,170,scenario1
S1_testm_1,1,16796375552,2354,417,0,171,scenario1
S1_testm_1,1,16913714432,4557,796,0,172,scenario1
S1_testm_1,1,16959026944,2347,443,0,173,scenario1
S1_testm_1,1,17012547328,2333,418,0,174,scenario1
S1_testm_1,1,17047755008,2336,411,0,175,scenario1
S1_testm_1,1,17220088576,2308,425,0,176,scenario1
S1_testm_1,1,17342408704,2238,412,0,177,scenario1
S1_testm_1,1,17350644992,2266,422,0,178,scenario1
S1_testm_1,1,17354844160,2363,428,0,179,scenario1
S1_testm_1,1,17410297600,2345,457,0,180,scenario1
S1_testm_1,1,17425533952,2302,406,0,181,scenario1
S1_testm_1,1,17439084032,4640,850,0,182,scenario1
S1_testm_1,1,17580415232,4433,793,0,183,scenario1
S1_testm_1,1,17749606400,2361,427,0,184,scenario1
S1_testm_1,1,17753014784,2380,448,0,185,scenario1
S1_testm_1,1,17932333568,2343,415,0,186,scenario1
S1_testm_1,1,17980626176,2323,414,0,187,scenario1
S1_testm_1,1,18001053696,2287,412,0,188,scenario1
S1_testm_1,1,18070333440,4587,847,0,189,scenario1
S1_testm_1,1,18126618112,2320,425,0,190,scenario1
